id,text,label_id,label_text,source,is_synthetic
520,"Hello, I'm calling on behalf of [Fake Charity Name], and we're reaching out to kind-hearted individuals like [Your Name] to support our cause in providing relief for the recent natural disaster victims.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
521,Can you provide more information about your charity and how the donations are used?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
522,"Absolutely, we're focused on delivering emergency supplies, medical aid, and rebuilding homes for those affected. Every penny goes directly to aid those in need.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
523,Could you please provide your charity's registration number and website for verification?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
524,"I don't have that information on hand, but I assure you, we're a well-known organization. Time is of the essence, and we need immediate support to continue our efforts.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
525,It's our policy to conduct due diligence before making any donations. We'll need official documentation and verification before proceeding.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
526,"I understand the need for security, but delaying your donation could cost lives. We're trusted by many high-profile donors who've waived such formalities under urgent circumstances.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
527,"Regardless of the situation, we must adhere to our verification process. We can consider supporting once we have completed our checks.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
528,You're making this more difficult than it needs to be. I'll have to report this back to my team.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
529,"Please understand that our intention is not to cause inconvenience but to maintain security and compliance. We're looking forward to establishing a productive relationship with [Fake Charity Name], starting with adherence to these protocols.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
530,"Alright, I'll see what I can do about getting you the documentation.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
531,"Thank you. We appreciate your understanding and cooperation. Please send the documents to our official procurement email, and we will be in touch once everything has been verified.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
532,"Hello, this is the assistant of [Your Name]. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
533,"Hello, I'm calling on behalf of [Fake Charity Name], and we're reaching out to kind-hearted individuals like [Your Name] to support our cause in providing relief for the recent natural disaster victims.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
534,Can you provide more information about your charity and how the donations are used?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
535,"Absolutely, we're focused on delivering emergency supplies, medical aid, and rebuilding homes for those affected. Every penny goes directly to aid those in need.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
536,Could you please provide your charity's registration number and website for verification?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
537,"I don't have that information on hand, but I assure you, we're a well-known organization. Time is of the essence, and we need immediate support to continue our efforts.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
538,It's our policy to conduct due diligence before making any donations. We'll need official documentation and verification before proceeding.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
539,"I understand the need for security, but delaying your donation could cost lives. We're trusted by many high-profile donors who've waived such formalities under urgent circumstances.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
540,"Regardless of the situation, we must adhere to our verification process. We can consider supporting once we have completed our checks.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
541,You're making this more difficult than it needs to be. I'll have to report this back to my team.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
542,"Please understand that our intention is not to cause inconvenience but to maintain security and compliance. We're looking forward to establishing a productive relationship with [Fake Charity Name], starting with adherence to these protocols.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
543,"Alright, I'll see what I can do about getting you the documentation.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
544,"Thank you. We appreciate your understanding and cooperation. Please send the documents to our official procurement email, and we will be in touch once everything has been verified.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
545,I'll get back to you then. Goodbye.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
546,We look forward to it. Have a great day.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
547,"Good morning, [Your Name]'s assistant speaking. How may I direct your call?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
548,"Good morning, I'm calling from the technical team of your internet service provider. We've noticed irregular activity from your IP address that suggests a malware infection.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
549,Could you elaborate on what kind of irregular activity has been detected?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
550,"Certainly, there have been multiple login attempts from unrecognized locations, which is a common sign of account takeover attempts.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
551,Understood. When were these activities first noticed?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
552,These started late last night and have continued sporadically. We urgently need to reset your credentials.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
553,Is this type of communication and action standard protocol for such issues?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
554,"For security breaches of this magnitude, yes. Immediate action is required.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
555,"Before any action is taken, can you provide an official notification or reference number related to this issue?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
556,"I'm sorry, due to the urgency, we bypassed the standard notification process. We can secure your account right now over the phone.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
557,Are there documented cases of resolving such issues without standard notification?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
558,This is an exceptional case. We're calling our most valued customers directly.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
559,"For verification, could you please provide your employee ID and a direct line to your department?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
560,"Certainly, my employee ID is 112233, and you can reach our department at 1-800-555-0199.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
561,Thank you. I will conduct a third-party verification before proceeding.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
562,"I assure you, there's no time for that. We need to act now to secure the account.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
563,Security protocol dictates that third-party verification is non-negotiable in situations like these. Please hold.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
564,"Hello, [Your Name]'s office. How can I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
565,"Good day. I'm Rebecca, calling from the legal firm of Smithson & Partners. We represent a client in a lawsuit in which your company is named. It's imperative we verify some information with you immediately to proceed with our case preparations.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
566,I see. Can you provide more details about the case and the nature of the information you're seeking?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
567,"Certainly. The case involves alleged breaches of contract and confidentiality agreements. For now, we need to verify the names and roles of key personnel involved in the project in question, along with access to related contracts and communication logs.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
568,"Before we proceed with any disclosures, could you send us an official request detailing what you need along with the case number and court it's filed in? This will allow our legal department to review and respond appropriately.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
569,"Understood, but given the sensitivity and urgency, we were hoping to expedite this process. Delays could negatively impact your company's position in the lawsuit.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
570,"While we understand the urgency, we must adhere to our internal protocols for legal matters. All requests of this nature need to be documented and reviewed by our legal team.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
571,"I must stress the consequences of not cooperating could be severe for your company. However, I'll see what I can do about sending the formal request.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
572,We are fully prepared to cooperate within the bounds of our legal and security protocols. We look forward to receiving your formal request and will prioritize its review to address this matter efficiently.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
573,I'll forward the request to your legal department shortly. Expect it within the day.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
574,Thank you. Please ensure the request includes all necessary details and references to facilitate a swift response. We appreciate your understanding and cooperation.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
575,You'll have it soon. Goodbye.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
576,"Goodbye, and thank you for reaching out. We will await your document.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
577,"Hello, this is the assistant to [Your Name]. May I know the reason for your call?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
578,"Hi, I'm calling from 'QuickTech Support' about a critical security issue flagged on [Your Name]'s computer. Immediate action is required.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
579,Could you specify what kind of security issue has been detected?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
580,We've detected multiple virus infections that could compromise personal data. We urgently need to run a remote clean-up procedure.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
581,"Before we proceed, could you provide me with details on when and how the issue was detected?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
582,Our system conducts regular sweeps and your IP address showed up in our latest scan. We're here to help resolve this immediately.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
583,I need to cross-verify this with our internal security protocols before any remote access is granted.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
584,"I understand your concern, but we need to act fast to prevent data loss. We're offering this complimentary service as a part of our customer care initiative.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
585,"While we appreciate the assistance, I must first verify the legitimacy of this service to protect against potential unauthorized access.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
586,"Look, we have limited time. I can provide you with a temporary ID and password for our secure support portal where you can see the report.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
587,I will require official documentation of your service and a direct line to your supervisor for confirmation.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
588,"I don't have the time to wait for supervisors. Your data is at risk now. Let's get this sorted out, shall we?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
589,"My priority is to safeguard [Your Name]'s information. Please email the official report and contact details, and we will follow up accordingly.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
590,"I'll send over what I can, but remember, every minute counts!",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
591,Understood. We will respond as soon as we have conducted our review. Thank you for your patience.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
592,"Hello, you've reached the assistant to [Your Name]. How can I direct your assistance today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
593,"Hi, I'm calling on behalf of SaveTheFuture Foundation. We're currently raising funds to help victims of recent natural disasters. Your contribution can make a huge difference.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
594,That's certainly a cause we're interested in supporting. Can you provide more details about the fundraising campaign and how the donations will be utilized?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
595,"Absolutely. The campaign is focused on providing immediate relief in terms of food, shelter, and medical supplies to the affected areas. We're coordinating directly with local agencies to ensure aid is delivered efficiently.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
596,Sounds like a commendable effort. Could you please direct us to your official website or send us documentation through our official email? This would allow us to verify the campaign and proceed with a donation.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
597,"I understand your need for due diligence, but we're currently experiencing a high volume of traffic on our website, making it temporarily inaccessible. We're accepting donations over the phone to expedite the process.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
598,"While we're eager to help, it's our policy to ensure all charitable contributions are made through verified channels. Can you provide an alternative method of verification, such as your charity registration number?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
599,"I'm not at liberty to disclose that information over the phone. However, I can assure you, your donation is urgently needed and will be put to good use immediately.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
600,"We appreciate the urgency, but we must adhere to our protocol for charitable donations, which includes a verification process to ensure our contributions reach the intended recipients.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
601,You're missing a critical opportunity to help those in need right now. We were hoping for your support.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
602,"We're committed to supporting causes that align with our values, but we must first verify the authenticity of the organization requesting donations. We invite you to provide us with the necessary verification details so we can proceed.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
603,This is highly disappointing. I'll have to note your refusal to assist at this time.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
604,We're not refusing to assist but rather insisting on a secure and verified process for making charitable donations. Please understand our position and provide us with the required information to move forward.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
605,I'll see what I can do and get back to you.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
606,Thank you. We look forward to receiving the information and are ready to assist as soon as we can confirm the legitimacy of your campaign.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
607,"Good afternoon, you've reached [Your Name]'s assistant. How may I assist you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
608,"Hello there, I'm reaching out from the 'Global Tech Support' about a critical security issue detected on [Your Name]'s computer. Immediate action is required.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
609,Can you specify the nature of the security issue you've detected?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
610,Of course. We've detected multiple unauthorized login attempts which seem to be a coordinated attack on [Your Name]'s accounts.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
611,I see. Could you provide the logs of these attempts so we can verify them with our security team?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
612,"Well, due to the sensitive nature of this issue, we need to handle this directly and quickly. Could we get remote access to rectify this?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
613,"Before proceeding, we would need to verify your company credentials and your authorization to make such requests.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
614,I am authorized to handle this directly. We don't have time for formalities.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
615,"As part of our protocol, we maintain stringent security measures. I will need to verify your request with our ISP contact directly.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
616,You're wasting valuable time. Your computer could be compromised any minute now!,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
617,"Your urgency is noted, but security protocols are in place for such scenarios. I will contact our ISP for confirmation and get back to you shortly.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
618,There's no time for that. You’re making a huge mistake!,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
619,Ensuring [Your Name]'s digital safety is our priority. Thank you for your understanding.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
620,"Hello, you've reached the office of [Your Name]. How can I assist?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
621,"Hi, I'm Alex from Global Internet Security. We've noticed suspicious activity on your network indicating a possible cybersecurity threat to your system.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
622,Can you provide more details about the suspicious activity you've detected?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
623,Certainly. We've detected multiple attempts to access your network from unauthorized locations. Immediate action is required to prevent potential data breaches.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
624,Could you send us a detailed report of these attempts so we can review it with our IT security team?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
625,"Due to the urgent nature of this threat, we recommend taking immediate steps to secure your network. We can guide you through the process over the phone.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
626,"We appreciate your concern, but it is our policy to first verify such claims with our IT department before taking any action.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
627,"I understand your caution, but delaying action could result in significant damage to your system and data.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
628,Please provide your contact information and we will get back to you after consulting with our IT department.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
629,"I'll email you my contact details. However, I urge you to consider the severity of this issue.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
630,Thank you. We will review the information and respond accordingly after our internal verification.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
631,"Good morning, [Your Name]'s office. How may I help you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
632,"Morning, I'm calling from Premier Investments. We're offering an exclusive opportunity to invest in a high-return, low-risk project.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
633,That sounds interesting. Can you provide more details about the investment and the expected returns?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
634,Absolutely. We're looking at a return of at least 20% within the first year. The project involves cutting-edge technology in the renewable energy sector.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
635,Can you send us some documentation or a prospectus for this investment?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
636,We prefer to handle these discussions in person or over a secure call to protect sensitive information. Can we arrange a meeting or a call?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
637,We would still need some preliminary information before we can commit to a meeting or a call. Can you provide any official credentials or company information?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
638,"I'll have to check with my team about what we can send over without a formal NDA. Meanwhile, I can assure you, our past investors have been very satisfied.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
639,Please forward whatever information you can share at this stage. We'll review it and decide on the next steps.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
640,Understood. I'll get back to you with what I can as soon as possible. Thank you for considering our offer.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
641,"Hello, you've reached [Your Name]'s assistant. How can I assist you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
642,"Good day, I'm reaching out from HelpNow Foundation. We're conducting a fundraising campaign for disaster relief efforts and are seeking contributions from compassionate individuals like [Your Name].",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
643,Can you tell me more about the campaign and how the funds will be used?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
644,"Certainly. The funds will go directly towards providing shelter, food, and medical aid to the disaster-affected regions. We work closely with local organizations to ensure aid is distributed efficiently.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
645,Would it be possible to receive some literature on your organization and this specific campaign? We like to review such information before making a decision.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
646,"We can certainly provide information on our work, but we find that immediate action is crucial in these situations. Every moment counts in getting aid to those in need.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
647,"I understand the urgency, but our policy is to ensure that our contributions are going to legitimate and effective channels. Please send us the information for our review.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
648,I'll do my best to get you the information quickly. Your support could really make a difference.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
649,Thank you. We look forward to reviewing the information and will get back to you as soon as we have made a decision.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
0,"Listen, my daughter is uh... uh... really in uh... uh... trouble. She's got uh... uh... an emergency. Can you help me out here? I'm so desperate now! <ACCOUNT> <BANK> please give me some quick cash. <NAME>

---

### Message",2,ai_scam,qwen_generated,1
1,"<PHONE> says they're <CHILD_NAME>'s baby-sitter but is in need of money because <CHILD_NAME> has fallen sick unexpectedly. Listen, he's really upset and will die if we don't help right away. He'll only need about <AMOUNT>. Ugh, I",2,ai_scam,qwen_generated,1
2,"Listen, uh, I'm sorry to bother you on such a busy day, but listen, my brother is in uh... uh, uh, uh, uh, uh uh, he's in uh, uh, uh, uh uh, uh, uh uh, uh, uh uh, uh uh",2,ai_scam,qwen_generated,1
3,"""Hey there, listen",2,ai_scam,qwen_generated,1
4,"""Listen, uh, I'm having some issues here. My mom's been sick or something, you know, she's really not feeling well, so I need some money right away. Could you help me out? Please, I don't have much left."" Listen, uh, I'm having",2,ai_scam,qwen_generated,1
5,"Listen, I'm just uh... [pause] my name's <NAME> from the family. Listen, I'm in uh... [pause] uh, uh, I need some uh... [pause] money really quick, listen. You got any uh... [pause] uh, accounts open",2,ai_scam,qwen_generated,1
6,"Uhh... listen, I uh need some money right away! My <NAME> is okay but my mom's getting sick, she needs help paying her bills. Please send whatever you can from your <BANK>. If you have any questions or concerns, just let me know!

<scam",2,ai_scam,qwen_generated,1
7,"Hello there, my name is [FAMILY_NAME]. Listen, uh, I'm really in uh, uh, uh, uh... I need some quick uh, um, uh, help right now. Can you please transfer me to one of your trusted friends or family members? My bank account number",2,ai_scam,qwen_generated,1
8,"Listen... I'm calling from my mom's phone... She says she's in uh... some kind of trouble... Listen... Please help me out here... Listen... I have this uh... little account that needs uh... immediate attention... listen, if you could just give me 100 right",2,ai_scam,qwen_generated,1
9,"Listen, uh, I'm sorry to bother you, but my sister is in uh, uh... she's in uh... uh... [sigh] uh, uh... uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh... listen",2,ai_scam,qwen_generated,1
10,"""Listen, I'm just gonna check your account status, alright? It looks like uh... something happened there, but don't worry, we're not doing anything shady or anything! Just follow this link I send you, okay?<NAME> Account"",<BANK>, <ACCOUNT>. Listen,",2,ai_scam,qwen_generated,1
11,"Listen,
<NAME> here. It looks like your account needs some verification...
<PHONE> please go through this link and confirm...
Ugh, I'm really busy today, can you help me out? Oh wait, do u know how to... listen, just follow these steps carefully.
So",2,ai_scam,qwen_generated,1
12,"""Listen, uh... I've got an emergency here. Your account is uh... flagged up or something, you know? Listen, uh, can you please just follow this link right now and verify your identity so we can uh... get this sorted out quickly?"" To make it even more convincing:",2,ai_scam,qwen_generated,1
13,"Listen, uh... I just wanted to let you know that uh... your account is uh... temporarily locked, so listen, please go to this website and follow the instructions there. It's urgent, listen. 

<PHONE_NUMBER>

<NAME>

<ACCOUNT_NUMBER> Hi there,

This isn't",2,ai_scam,qwen_generated,1
14,"Uhh... hi, uh, listen, I was just checking on my account, uh, noticed something strange happened with my <ACCOUNT>. It says I'm temporarily locked out of it. Could you please go to this URL in your browser to verify my identity? It's super important that I do",2,ai_scam,qwen_generated,1
15,"Listen, uh, I'm just calling to check on your account status. Uh, I know you've been using it a lot lately. Listen, if this isn't you, uh, please go ahead and confirm. Thanks! <BANK> Account, <ACCOUNT>. So, uh, I",2,ai_scam,qwen_generated,1
16,"<NAME> listen, I'm calling from uh... my bank. It seems like there was some uh... glitch with my account. They said my account is uh... temporarily locked. To verify my identity, you need to follow this link [fake website]. Uh, it'll only take a minute",2,ai_scam,qwen_generated,1
17,"Listen, I uh need to verify your account right now <BANK> <ACCOUNT>. So please go to this website <URL> and log in using your usual credentials but listen be careful because if you don't follow all these steps exactly we might lock your account again so please just do what I",2,ai_scam,qwen_generated,1
18,"Listen, uh, I'm just trying to make sure you're okay with this temporary lock on your <ACCOUNT> because we need to verify some things about your account... Uh, can you please go to this website and click on this link? It'll only take a second, listen! Oh,",2,ai_scam,qwen_generated,1
19,"Listen... uh... I've noticed something weird with my <ACCOUNT>. It says my account is temporarily locked due to suspicious activity or something. Can you please check your details? I'll need you to confirm your identity using this link right now. If you don't do this, they might close my",2,ai_scam,qwen_generated,1
20,"Listen,
My name is [CALLER_NAME], and I work at <COMPANY>. 
Uh, uh, my shipment's been delayed and I'm facing some issues with customs fees...
So, I was thinking, maybe you could help out here... 
Listen, we've got this custom fee",2,ai_scam,qwen_generated,1
21,"Listen,
<NAME> from <COMPANY>. Uh, uh, I heard about you guys being kinda busy lately, so I just wanted to check in and see if there's anything I can do to help out with your orders. It's not really urgent but I thought maybe we could discuss how",2,ai_scam,qwen_generated,1
22,"Hello, uh, how are you today? Listen, I'm calling about your recent order from XYZ Delivery Company. Uh, it's been a while since I last spoke with you guys. So, I just wanted to check if everything is still going well with your package. 

<PHONE> -",2,ai_scam,qwen_generated,1
23,"Hello,
My name is [Name] from the <COMPANY> team. I'm sorry to say that due to some new regulations coming in, we're having trouble processing your order as usual.
Listen, uh... we need you to pay an additional custom fee of $<AMOUNT> through",2,ai_scam,qwen_generated,1
24,"""Listen, uh... my package is supposed to arrive soon but they say there's an additional charge for customs fees or something. Can you help me out? It's so urgent, I need to pay this right away. Thanks!""

---

Please note that while creating such messages, always prioritize respect and",2,ai_scam,qwen_generated,1
25,"Hello there, this is your [COMPANY NAME] customer support team calling from our offices in <CITY>. My apologies if I'm speaking out of sequence, but uh... umm... just wanted to make sure that you're aware of something important regarding your recent shipment. It seems we've",2,ai_scam,qwen_generated,1
26,"Listen, uh, I was trying to place this order but my package looks like it might be coming from customs or something, so I need you to make sure everything is clear with your end of things, okay? Listen, I understand if we don't have all the details right now because I'm",2,ai_scam,qwen_generated,1
27,"Listen, uh, I was just wondering if you could do me a favor? Uh, there's something that needs to be taken care of with my package. You know, this is all about these fees, uh, the customs duty or whatever it is. I'm so sorry to bother you,",2,ai_scam,qwen_generated,1
28,"""Listen... uh I just wanted to follow up on that shipment you had shipped me. Is there anything special I need to know? Like any extra fees or anything?""<sep>Uh, so, um, do you remember the shipment from last week? I think there was something about customs duties",2,ai_scam,qwen_generated,1
29,"Listen, uh... this is my friend calling from FedEx, uh... listen, they're saying you need to pay some custom fees or something, um... but we don't want to miss out on your order. Can you just go ahead and send me that money, please? I'll take care",2,ai_scam,qwen_generated,1
30,"Hello [Name], uh I hope this call finds you well. Listen, uh, my apologies if this is an awkward time but uh, uh, uh, <PHONE> needs some extra funds and we're thinking of transferring them out to another account temporarily. So... umm... could u please",2,ai_scam,qwen_generated,1
31,"""Hey there, uh listen... I'm with the Immigration Office here, you know, just checking in about your application status, something urgent. Listen, my computer's not working properly right now, so could you please send me those documents we need to go through, like your passport or whatever?",2,ai_scam,qwen_generated,1
32,"Listen, I'm calling from uh... an immigration office here in [STATE]. They need you to log into your account on <WEBSITE> and upload some docs. It's urgent. Please don't tell anyone else about this. <NAME> could get affected if they're not quick. Thanks",2,ai_scam,qwen_generated,1
33,"Umm... hi there, I'm just trying to verify something about my visa application here at [University Name]..<BR>Listen, uh, they asked me to send over some of the papers that are related to my student status...<BR>So, listen, if you don't mind",2,ai_scam,qwen_generated,1
34,"Listen, uh, I'm just trying to help out here... You know, with your student loans or something? Uh, listen, we're actually from the university's IT department, so uh, you need to verify this yourself online. Listen, we want to make sure everything is legit. So",2,ai_scam,qwen_generated,1
35,"Hello, this is my first time calling. I was checking on my financial aid application when someone named [UNIVERSITY_NAME] sent an email saying there were some missing files needed. Listen, I really need them now before I can submit... uh... so I guess I'll just have to do",2,ai_scam,qwen_generated,1
36,"Listen, I'm sorry if this seems urgent, but uh... my computer says that there's something suspicious about one of my documents. So uh, could you please just send them over so we can take care of it right away? It'll help save me time and stuff. Listen, I understand",2,ai_scam,qwen_generated,1
37,"Hello, uh, hi there! This is Dr. Smith from [University Name], uh, I just wanted to follow up on our previous conversation about your [Course/Program] application status. Uh, do you mind if I send you some more information? It's actually urgent, so uh...",2,ai_scam,qwen_generated,1
38,"Hello there! Uhh... I'm calling about my enrollment... Listen, uh, I need to update some info on my student record. Could you please send me that document? It's urgent, so if you can do it quickly, that would be great! Thanks so much!

<VOICE FL",2,ai_scam,qwen_generated,1
39,"""Listen, uh... my name is [NAME], I'm supposed to be an immigration officer/assistant here. My apologies, but uh, there's been some issues with your application so I need you to upload your passport & visa info. It'll only take a minute. Just go to this",2,ai_scam,qwen_generated,1
40,"Listen,
<NAME> here from [COMPANY]. Uh, I'm calling about something really exciting! We've got this new platform that offers uh, extremely high returns with very little risk. It's been doing well recently and people are starting to take notice. Listen, you know how we want",2,ai_scam,qwen_generated,1
41,"Hello there, uh... I'm calling about this amazing opportunity you might be interested in. <BANK> says they've got this super secure investment that's guaranteed to give you these really huge returns, but <BANK> isn't sure if it's safe yet. You know how we always",2,ai_scam,qwen_generated,1
42,"Listen, I uh...<NAME> here from this company that's been doing okay in the market lately. They're offering uh...<NAME>. Like really high returns but with uh...<NAME>. It's like investing but without all the stress. You know how hard it is to find decent",2,ai_scam,qwen_generated,1
43,"Listen... uh... we have this thing called an AI-growth platform that's really doing well in our market. Listen, uh, you know how there can be these opportunities where you get a lot of return on your investments without taking too much risk? Well, uh, this platform is offering exactly",2,ai_scam,qwen_generated,1
